,Seconds,Q_flow Laundry [kW]_model,T_sup-Laundry[°C]_model,T_ret-Laundry[°C]_model
695,2502000,0.03006072629196278,28.4,10
696,2505600,0.033051895263423975,28.4,10
697,2509200,0.0,28.4,10
698,2512800,0.0,28.4,10
699,2516400,0.0,28.4,10
700,2520000,0.005561076274313373,28.4,10
701,2523600,0.0011386248401535316,28.4,10
702,2527200,0.1364452868958903,28.4,10
703,2530800,0.32932104780221644,28.4,10
704,2534400,0.42823989779668387,28.4,10
705,2538000,0.45371872092434595,28.4,10
706,2541600,0.4684245115716271,28.4,10
707,2545200,0.45118152821165697,28.4,10
708,2548800,0.4795861338843782,28.4,10
709,2552400,0.4835835455208336,28.4,10
710,2556000,0.4533871779901001,28.4,10
711,2559600,0.45748586763990096,28.4,10
712,2563200,0.41759020898071986,28.4,10
713,2566800,0.44011807046119417,28.4,10
714,2570400,0.43381649144183587,28.4,10
715,2574000,0.46778864579103996,28.4,10
716,2577600,0.40786208201481505,28.4,10
717,2581200,0.27568456030983524,28.4,10
718,2584800,0.13108022941208064,28.4,10
719,2588400,0.0,28.4,10
720,2592000,0.0,28.4,10
721,2595600,0.0,28.4,10
722,2599200,0.008327185782997702,28.4,10
723,2602800,0.0,28.4,10
724,2606400,0.0,28.4,10
725,2610000,0.030271403127571116,28.4,10
726,2613600,0.0,28.4,10
727,2617200,0.027658360589837127,28.4,10
728,2620800,0.03205693957511195,28.4,10
729,2624400,0.06044631900355021,28.4,10
730,2628000,0.051173913036208,28.4,10
731,2631600,0.03150764291025837,28.4,10
732,2635200,0.0,28.4,10
733,2638800,0.0345129885445499,28.4,10
734,2642400,0.0,28.4,10
735,2646000,0.005631892189487799,28.4,10
736,2649600,0.0,28.4,10
737,2653200,0.0,28.4,10
738,2656800,0.011701600635364993,28.4,10
739,2660400,0.0,28.4,10
740,2664000,0.027843604749658482,28.4,10
741,2667600,0.0,28.4,10
742,2671200,0.0006385676328972751,28.4,10
743,2674800,0.0,28.4,10
744,2678400,0.026344232705471315,28.4,10
745,2682000,0.0,28.4,10
746,2685600,0.014534883442107243,28.4,10
747,2689200,0.010867780273561322,28.4,10
748,2692800,0.006587548456336697,28.4,10
749,2696400,0.0,28.4,10
750,2700000,0.11582188905305338,28.4,10
751,2703600,0.3067290517108598,28.4,10
752,2707200,0.42377596395466366,28.4,10
753,2710800,0.4545552901214954,28.4,10
754,2714400,0.4273841032817914,28.4,10
755,2718000,0.4526065631580567,28.4,10
756,2721600,0.4646404350140214,28.4,10
757,2725200,0.40798378883173914,28.4,10
758,2728800,0.4208898322150339,28.4,10
759,2732400,0.42839018049328226,28.4,10
760,2736000,0.41331963697890717,28.4,10
761,2739600,0.4383604006901579,28.4,10
762,2743200,0.4621882698626515,28.4,10
763,2746800,0.4578124704900787,28.4,10
764,2750400,0.3653342094641526,28.4,10
765,2754000,0.29778699150532545,28.4,10
766,2757600,0.1682531307890138,28.4,10
767,2761200,0.035126858508303674,28.4,10
768,2764800,0.022704667564459144,28.4,10
769,2768400,0.0,28.4,10
770,2772000,0.018240555665282907,28.4,10
771,2775600,0.0,28.4,10
772,2779200,0.0,28.4,10
773,2782800,0.036124759209832304,28.4,10
774,2786400,0.12014386735589506,28.4,10
775,2790000,0.32655014401507076,28.4,10
776,2793600,0.46360604519462956,28.4,10
777,2797200,0.509069270630146,28.4,10
778,2800800,0.4807435542551121,28.4,10
779,2804400,0.4788210282609836,28.4,10
780,2808000,0.5080000327199007,28.4,10
781,2811600,0.4880106004630828,28.4,10
782,2815200,0.5007456205744477,28.4,10
783,2818800,0.4838650625027124,28.4,10
784,2822400,0.4936350754617591,28.4,10
785,2826000,0.4767345867883271,28.4,10
786,2829600,0.4817843047182642,28.4,10
787,2833200,0.5048056857052766,28.4,10
788,2836800,0.4327183063591227,28.4,10
789,2840400,0.33297847932104196,28.4,10
790,2844000,0.12654314932010854,28.4,10
791,2847600,0.03680203001504602,28.4,10
792,2851200,0.0,28.4,10
793,2854800,0.0,28.4,10
794,2858400,0.0,28.4,10
795,2862000,0.011193091956297294,28.4,10
796,2865600,0.0,28.4,10
797,2869200,0.011388774139611509,28.4,10
798,2872800,0.005405726851961202,28.4,10
799,2876400,0.031331702943052535,28.4,10
800,2880000,0.03850526717358757,28.4,10
801,2883600,0.005527395803199688,28.4,10
802,2887200,0.0,28.4,10
803,2890800,0.000631616750999898,28.4,10
804,2894400,0.0013387379530134078,28.4,10
805,2898000,0.040296440430511754,28.4,10
806,2901600,0.02659844766866624,28.4,10
807,2905200,0.0,28.4,10
808,2908800,0.016101606038490115,28.4,10
809,2912400,0.0,28.4,10
810,2916000,0.012857113076301838,28.4,10
811,2919600,0.0,28.4,10
812,2923200,0.012416649592652214,28.4,10
813,2926800,0.0054542996041683275,28.4,10
814,2930400,0.020499637086115685,28.4,10
815,2934000,0.005339317086273549,28.4,10
816,2937600,0.0028200002746755952,28.4,10
817,2941200,0.025709167021450607,28.4,10
818,2944800,0.041970124897177725,28.4,10
819,2948400,0.0,28.4,10
820,2952000,0.0,28.4,10
821,2955600,0.039368046090765656,28.4,10
822,2959200,0.10420240175515297,28.4,10
823,2962800,0.2890277425333283,28.4,10
824,2966400,0.5253462058070836,28.4,10
825,2970000,0.512746453802959,28.4,10
826,2973600,0.48551940204747474,28.4,10
827,2977200,0.5108850422846722,28.4,10
828,2980800,0.5659752305565149,28.4,10
829,2984400,0.5387247205774585,28.4,10
830,2988000,0.4753808521965883,28.4,10
831,2991600,0.5104641099295375,28.4,10
832,2995200,0.5171430216987187,28.4,10
833,2998800,0.5209419881306234,28.4,10
834,3002400,0.5240332616732153,28.4,10
835,3006000,0.4977376055831842,28.4,10
836,3009600,0.4684573053859509,28.4,10
837,3013200,0.308563125805142,28.4,10
838,3016800,0.14535923941363002,28.4,10
839,3020400,0.007741043888992155,28.4,10
840,3024000,0.026330947791401143,28.4,10
841,3027600,0.0,28.4,10
842,3031200,0.016121881183084837,28.4,10
843,3034800,0.0,28.4,10
844,3038400,0.0,28.4,10
845,3042000,0.0035623056797526166,28.4,10
846,3045600,0.1437226972366379,28.4,10
847,3049200,0.31263405579073456,28.4,10
848,3052800,0.5143177352852,28.4,10
849,3056400,0.5143716738553836,28.4,10
850,3060000,0.4970225965466261,28.4,10
851,3063600,0.513461808804117,28.4,10
852,3067200,0.5337455799101711,28.4,10
853,3070800,0.5362811995163921,28.4,10
854,3074400,0.5191498029839327,28.4,10
855,3078000,0.5535112581311932,28.4,10
856,3081600,0.5263232495516736,28.4,10
857,3085200,0.5162025276984908,28.4,10
858,3088800,0.5151752609323663,28.4,10
859,3092400,0.5445050911840043,28.4,10
860,3096000,0.4490793769658468,28.4,10
861,3099600,0.3563970177774653,28.4,10
862,3103200,0.12819224872998228,28.4,10
863,3106800,0.007432651838742771,28.4,10
864,3110400,0.0,28.4,10
865,3114000,0.0,28.4,10
866,3117600,0.03621009645238765,28.4,10
867,3121200,0.0,28.4,10
868,3124800,0.0,28.4,10
869,3128400,0.0332718473117594,28.4,10
870,3132000,0.09837078302913238,28.4,10
871,3135600,0.23477448897359948,28.4,10
872,3139200,0.418123344090859,28.4,10
873,3142800,0.4233511662953129,28.4,10
874,3146400,0.4264307858302329,28.4,10
875,3150000,0.47631920460407917,28.4,10
876,3153600,0.46734978875477556,28.4,10
877,3157200,0.4370894831293659,28.4,10
878,3160800,0.41505079326302985,28.4,10
879,3164400,0.47626291885375094,28.4,10
880,3168000,0.46586308729281595,28.4,10
881,3171600,0.4426759911072825,28.4,10
882,3175200,0.385023756872239,28.4,10
883,3178800,0.4506365768355115,28.4,10
884,3182400,0.36930429701625833,28.4,10
885,3186000,0.2864973664073674,28.4,10
886,3189600,0.12914555675210712,28.4,10
887,3193200,0.0015073073511801666,28.4,10
888,3196800,0.015699184091664563,28.4,10
889,3200400,0.014594365517447198,28.4,10
890,3204000,0.022592060674196966,28.4,10
891,3207600,0.0,28.4,10
892,3211200,0.013541637200858431,28.4,10
893,3214800,0.006756227073952845,28.4,10
894,3218400,0.05625575828161833,28.4,10
895,3222000,0.022337316638653282,28.4,10
896,3225600,0.035140663466350947,28.4,10
897,3229200,0.04848185763143596,28.4,10
898,3232800,0.014876777583331714,28.4,10
899,3236400,0.031860333220943136,28.4,10
900,3240000,0.0,28.4,10
901,3243600,0.0,28.4,10
902,3247200,0.0,28.4,10
903,3250800,0.02118019110879695,28.4,10
904,3254400,0.0,28.4,10
905,3258000,0.022972246323472653,28.4,10
906,3261600,0.009987041524305558,28.4,10
907,3265200,0.04161705330851181,28.4,10
908,3268800,0.03467583735149558,28.4,10
909,3272400,0.05416154429779322,28.4,10
910,3276000,0.0,28.4,10
911,3279600,0.009194750903585404,28.4,10
912,3283200,0.0,28.4,10
913,3286800,0.0,28.4,10
914,3290400,0.00011848384093812249,28.4,10
915,3294000,0.010075995114801763,28.4,10
916,3297600,0.031174886739134683,28.4,10
917,3301200,0.0,28.4,10
918,3304800,0.0671965525345612,28.4,10
919,3308400,0.18817027964262262,28.4,10
920,3312000,0.2745134234257793,28.4,10
921,3315600,0.26511344893191485,28.4,10
922,3319200,0.2721545765480065,28.4,10
923,3322800,0.2851801446145313,28.4,10
924,3326400,0.28186356752803915,28.4,10
925,3330000,0.2806883141564229,28.4,10
926,3333600,0.28401594967461186,28.4,10
927,3337200,0.27637332144739984,28.4,10
928,3340800,0.2822351034204206,28.4,10
929,3344400,0.2713538013767908,28.4,10
930,3348000,0.26488281016219956,28.4,10
931,3351600,0.267337517180686,28.4,10
932,3355200,0.20940399418960615,28.4,10
933,3358800,0.17320654981356148,28.4,10
934,3362400,0.10840439895057286,28.4,10
935,3366000,0.006303025992289635,28.4,10
936,3369600,0.005385221443451838,28.4,10
937,3373200,0.005310488592440409,28.4,10
938,3376800,0.0,28.4,10
939,3380400,0.0,28.4,10
940,3384000,0.025883257645838407,28.4,10
941,3387600,0.008479647696858335,28.4,10
942,3391200,0.1170936907960963,28.4,10
943,3394800,0.2796853563548099,28.4,10
944,3398400,0.3882426731967986,28.4,10
945,3402000,0.452575075600735,28.4,10
946,3405600,0.4262389385923023,28.4,10
947,3409200,0.4457055197392342,28.4,10
948,3412800,0.4654094133325927,28.4,10
949,3416400,0.4226325015109752,28.4,10
950,3420000,0.4203664605300509,28.4,10
951,3423600,0.4470530074914495,28.4,10
952,3427200,0.4435857223231201,28.4,10
953,3430800,0.4499828536515174,28.4,10
954,3434400,0.4527739111280592,28.4,10
955,3438000,0.4343170624356952,28.4,10
956,3441600,0.39908945446785316,28.4,10
957,3445200,0.2466665058662544,28.4,10
958,3448800,0.1200952252748895,28.4,10
959,3452400,0.020464512384850492,28.4,10
960,3456000,0.003875491325716436,28.4,10
961,3459600,0.0,28.4,10
962,3463200,0.05519270545874011,28.4,10
963,3466800,0.0,28.4,10
964,3470400,0.0032730246995850932,28.4,10
965,3474000,0.04612989639204411,28.4,10
966,3477600,0.0030699156508901828,28.4,10
967,3481200,0.0,28.4,10
968,3484800,0.0,28.4,10
969,3488400,0.04628459210640873,28.4,10
970,3492000,0.007321920415844604,28.4,10
971,3495600,0.0011374964490299122,28.4,10
972,3499200,0.039457283209762176,28.4,10
973,3502800,0.027400136507131582,28.4,10
974,3506400,0.02895493445183709,28.4,10
975,3510000,0.0,28.4,10
976,3513600,0.008690344305230907,28.4,10
977,3517200,0.011263005954253788,28.4,10
978,3520800,0.002069016041234331,28.4,10
979,3524400,0.02903753752083513,28.4,10
980,3528000,0.03664533653941096,28.4,10
981,3531600,0.0,28.4,10
982,3535200,0.0048163087880907975,28.4,10
983,3538800,0.02933347013787056,28.4,10
984,3542400,0.0640269036757029,28.4,10
985,3546000,0.0,28.4,10
986,3549600,0.0010146410507453742,28.4,10
987,3553200,0.024816248392229293,28.4,10
988,3556800,0.01093402647045559,28.4,10
989,3560400,0.0330258573299044,28.4,10
990,3564000,0.11800998824850559,28.4,10
991,3567600,0.2912189363965561,28.4,10
992,3571200,0.4965728535781985,28.4,10
993,3574800,0.4773871284447537,28.4,10
994,3578400,0.43427677825596356,28.4,10
995,3582000,0.46565250333352204,28.4,10
996,3585600,0.4660307768960599,28.4,10
997,3589200,0.46581815204816646,28.4,10
998,3592800,0.4723274108165133,28.4,10
999,3596400,0.46884752493360105,28.4,10
1000,3600000,0.4699267107525022,28.4,10
1001,3603600,0.5011110917609505,28.4,10
1002,3607200,0.4797450878798355,28.4,10
1003,3610800,0.4832251817906241,28.4,10
1004,3614400,0.4328370268613895,28.4,10
1005,3618000,0.2663447591056469,28.4,10
1006,3621600,0.14103240363447353,28.4,10
1007,3625200,0.0008134501501615189,28.4,10
1008,3628800,0.04089979318515562,28.4,10
1009,3632400,0.035235012468298514,28.4,10
1010,3636000,0.0,28.4,10
1011,3639600,0.0,28.4,10
1012,3643200,0.0016711322535161706,28.4,10
1013,3646800,0.03337647703156232,28.4,10
1014,3650400,0.08932377836603153,28.4,10
1015,3654000,0.3184632061837666,28.4,10
1016,3657600,0.46708903148400505,28.4,10
1017,3661200,0.5036088490648277,28.4,10
1018,3664800,0.4622165196720087,28.4,10
1019,3668400,0.4925718846234999,28.4,10
1020,3672000,0.5249031981743484,28.4,10
1021,3675600,0.5353643555958344,28.4,10
1022,3679200,0.5006238058634431,28.4,10
1023,3682800,0.5299204721488981,28.4,10
1024,3686400,0.48828255288033817,28.4,10
1025,3690000,0.4901623628936322,28.4,10
1026,3693600,0.5121340421054114,28.4,10
1027,3697200,0.49445073510551796,28.4,10
1028,3700800,0.4520572242246078,28.4,10
1029,3704400,0.3381694343098676,28.4,10
1030,3708000,0.13374225856418834,28.4,10
1031,3711600,0.006940100531267988,28.4,10
1032,3715200,0.039410514630579346,28.4,10
1033,3718800,0.0,28.4,10
1034,3722400,0.0,28.4,10
1035,3726000,0.015581490449355615,28.4,10
1036,3729600,0.0,28.4,10
1037,3733200,0.06617056613654264,28.4,10
1038,3736800,0.11273422782946083,28.4,10
1039,3740400,0.42625096763041986,28.4,10
1040,3744000,0.5723095735925932,28.4,10
1041,3747600,0.5933590189564806,28.4,10
1042,3751200,0.6234593561138968,28.4,10
1043,3754800,0.6248369491805913,28.4,10
1044,3758400,0.6682383557682254,28.4,10
1045,3762000,0.634966323167871,28.4,10
1046,3765600,0.6510229713597275,28.4,10
1047,3769200,0.6473622384452304,28.4,10
1048,3772800,0.6122245836126785,28.4,10
1049,3776400,0.5959561466735381,28.4,10
1050,3780000,0.6394032898542789,28.4,10
1051,3783600,0.629198050798864,28.4,10
1052,3787200,0.5607655149757143,28.4,10
1053,3790800,0.37706231761659553,28.4,10
1054,3794400,0.21882053382981692,28.4,10
1055,3798000,0.031132303812529776,28.4,10
1056,3801600,0.0,28.4,10
1057,3805200,0.0461604061119913,28.4,10
1058,3808800,0.010047295030232266,28.4,10
1059,3812400,0.003517258077358636,28.4,10
1060,3816000,0.021095100347503292,28.4,10
1061,3819600,0.0051979623575057615,28.4,10
1062,3823200,0.03559348471860835,28.4,10
1063,3826800,0.0,28.4,10
1064,3830400,0.032772074527887975,28.4,10
1065,3834000,0.012011921236691255,28.4,10
1066,3837600,0.045414615296822204,28.4,10
1067,3841200,0.043599915348148145,28.4,10
1068,3844800,0.0,28.4,10
1069,3848400,0.012710650254089427,28.4,10
1070,3852000,0.022383036951036717,28.4,10
1071,3855600,0.019871690141142942,28.4,10
1072,3859200,0.009627010166047806,28.4,10
1073,3862800,0.04866755526260794,28.4,10
1074,3866400,0.0,28.4,10
1075,3870000,0.006277350130036366,28.4,10
1076,3873600,0.0,28.4,10
1077,3877200,0.03413507376039723,28.4,10
1078,3880800,0.0,28.4,10
1079,3884400,0.011722929358619363,28.4,10
1080,3888000,0.014164892565019502,28.4,10
1081,3891600,0.0,28.4,10
1082,3895200,0.006050799102757083,28.4,10
1083,3898800,0.022060287759681215,28.4,10
1084,3902400,0.0,28.4,10
1085,3906000,0.0,28.4,10
1086,3909600,0.11149374299952158,28.4,10
1087,3913200,0.28482581057140255,28.4,10
1088,3916800,0.39348607649449313,28.4,10
1089,3920400,0.4054791354022632,28.4,10
1090,3924000,0.41035769616310325,28.4,10
1091,3927600,0.4144752529213981,28.4,10
1092,3931200,0.4675109337081395,28.4,10
1093,3934800,0.41914075888572355,28.4,10
1094,3938400,0.42019608680980264,28.4,10
1095,3942000,0.4554827322169677,28.4,10
1096,3945600,0.4078640092380513,28.4,10
1097,3949200,0.41354962506982296,28.4,10
1098,3952800,0.44606312395801717,28.4,10
1099,3956400,0.4089168769388429,28.4,10
1100,3960000,0.3876848467609152,28.4,10
1101,3963600,0.2805874664694013,28.4,10
1102,3967200,0.12320567531932877,28.4,10
1103,3970800,0.011407840429075024,28.4,10
1104,3974400,0.0007947511956409687,28.4,10
1105,3978000,0.001927751649476198,28.4,10
1106,3981600,0.03858111921822069,28.4,10
1107,3985200,0.04567739104084577,28.4,10
1108,3988800,0.0,28.4,10
1109,3992400,0.0,28.4,10
1110,3996000,0.09855436938640454,28.4,10
1111,3999600,0.27276503858194556,28.4,10
1112,4003200,0.3796957315734791,28.4,10
1113,4006800,0.41271604339837203,28.4,10
1114,4010400,0.42287720317484545,28.4,10
1115,4014000,0.4211312176658738,28.4,10
1116,4017600,0.41108876447977327,28.4,10
1117,4021200,0.39681795756366645,28.4,10
1118,4024800,0.413950146873626,28.4,10
1119,4028400,0.4254630363122505,28.4,10
1120,4032000,0.41782274864386143,28.4,10
1121,4035600,0.4086793761165954,28.4,10
1122,4039200,0.41652340547085404,28.4,10
1123,4042800,0.378655599392598,28.4,10
1124,4046400,0.3564951571968714,28.4,10
1125,4050000,0.2599615636876888,28.4,10
1126,4053600,0.14140441438005802,28.4,10
1127,4057200,0.05494640180539887,28.4,10
1128,4060800,0.0,28.4,10
1129,4064400,0.0,28.4,10
1130,4068000,0.04411693346251512,28.4,10
1131,4071600,0.0,28.4,10
1132,4075200,0.03310243622941297,28.4,10
1133,4078800,0.0,28.4,10
1134,4082400,0.0,28.4,10
1135,4086000,0.02771553922687233,28.4,10
1136,4089600,0.03627725044634184,28.4,10
1137,4093200,0.048751534778966654,28.4,10
1138,4096800,0.010297130446495054,28.4,10
1139,4100400,0.040126273206584254,28.4,10
1140,4104000,0.0,28.4,10
1141,4107600,0.0031071522607132706,28.4,10
1142,4111200,0.0007052711404217508,28.4,10
1143,4114800,0.0,28.4,10
1144,4118400,0.011855718295241647,28.4,10
1145,4122000,0.0025610330898165794,28.4,10
1146,4125600,0.0,28.4,10
1147,4129200,0.037437040280097526,28.4,10
1148,4132800,0.0370041548936999,28.4,10
1149,4136400,0.021515684736244087,28.4,10
1150,4140000,0.02217751300966946,28.4,10
1151,4143600,0.003740492844424158,28.4,10
1152,4147200,0.047110791671934826,28.4,10
1153,4150800,0.0,28.4,10
1154,4154400,0.0,28.4,10
1155,4158000,0.0,28.4,10
1156,4161600,0.0,28.4,10
1157,4165200,0.0007302262461716303,28.4,10
1158,4168800,0.1168299371999113,28.4,10
1159,4172400,0.25919733067478934,28.4,10
1160,4176000,0.4366628977900065,28.4,10
1161,4179600,0.44363577744910465,28.4,10
1162,4183200,0.4827079651101947,28.4,10
1163,4186800,0.4314484811027064,28.4,10
1164,4190400,0.4334797185860044,28.4,10
1165,4194000,0.4458775239643382,28.4,10
1166,4197600,0.44244087186458597,28.4,10
1167,4201200,0.45681897144388084,28.4,10
1168,4204800,0.4500803962509581,28.4,10
1169,4208400,0.4402625285511276,28.4,10
1170,4212000,0.4308597337588775,28.4,10
1171,4215600,0.44837166272568646,28.4,10
1172,4219200,0.3767535590906496,28.4,10
1173,4222800,0.30840163763515616,28.4,10
1174,4226400,0.12387442552126923,28.4,10
1175,4230000,0.014748240895690929,28.4,10
1176,4233600,0.026398572042480514,28.4,10
1177,4237200,0.01382043400635011,28.4,10
1178,4240800,0.014449620167312978,28.4,10
1179,4244400,0.0,28.4,10
1180,4248000,0.0,28.4,10
1181,4251600,0.0,28.4,10
1182,4255200,0.1047259680823124,28.4,10
1183,4258800,0.30091870585228364,28.4,10
1184,4262400,0.40660507464347373,28.4,10
1185,4266000,0.41093958681270326,28.4,10
1186,4269600,0.41692624594567795,28.4,10
1187,4273200,0.4574999979670646,28.4,10
1188,4276800,0.419879513701481,28.4,10
1189,4280400,0.4491755237834476,28.4,10
1190,4284000,0.45013898078102726,28.4,10
1191,4287600,0.4458746558002936,28.4,10
1192,4291200,0.39352628882805823,28.4,10
1193,4294800,0.4088025205526825,28.4,10
1194,4298400,0.41492923299470497,28.4,10
1195,4302000,0.434295991902453,28.4,10
1196,4305600,0.3644796640142678,28.4,10
1197,4309200,0.2933479087952907,28.4,10
1198,4312800,0.11866724180382734,28.4,10
1199,4316400,0.011150727418860187,28.4,10
1200,4320000,0.028976987941921727,28.4,10
1201,4323600,0.0,28.4,10
1202,4327200,0.01384330960888094,28.4,10
1203,4330800,0.015103384534499468,28.4,10
1204,4334400,0.012898974848280368,28.4,10
1205,4338000,0.0,28.4,10
1206,4341600,0.17483148103319218,28.4,10
1207,4345200,0.3913167648520102,28.4,10
1208,4348800,0.5350187592467992,28.4,10
1209,4352400,0.5605542240952092,28.4,10
1210,4356000,0.5345338363822033,28.4,10
1211,4359600,0.5943401127322702,28.4,10
1212,4363200,0.5578460950494749,28.4,10
1213,4366800,0.5454475372011959,28.4,10
1214,4370400,0.5700360219628888,28.4,10
1215,4374000,0.5936145902067381,28.4,10
1216,4377600,0.5637843749612602,28.4,10
1217,4381200,0.6439781349931137,28.4,10
1218,4384800,0.5655377434405059,28.4,10
